Asistencia_Escolar,s01a_03,s01a_02,area,depto,s01a_07_1,s01a_09,yhogpc,niv_ed,s06a_06,s06a_07,s06a_12,Grupo_Edad,Ingreso_log,Rural,Tiene_Electricidad,Agua_Red,Riesgo_Desercion
1,13.0,2.0,2.0,4.0,6.0,2.0,398.0,3.0,5.0,7.0,1.0,12-14 años,5.988961416889864,1,1,0,0
1,14.0,1.0,2.0,4.0,6.0,1.0,90.27777862548828,3.0,5.0,7.0,1.0,12-14 años,4.513907369428255,1,1,0,0
1,13.0,1.0,2.0,4.0,6.0,2.0,90.27777862548828,2.0,5.0,7.0,1.0,12-14 años,4.513907369428255,1,1,0,0
1,6.0,1.0,2.0,4.0,6.0,2.0,90.27777862548828,0.0,5.0,7.0,1.0,6-11 años,4.513907369428255,1,1,0,0
1,17.0,2.0,2.0,4.0,6.0,1.0,1528.3333740234375,3.0,8.0,7.0,1.0,17-19 años,7.332587216187584,1,1,0,0
1,11.0,2.0,2.0,4.0,6.0,1.0,1528.3333740234375,2.0,8.0,7.0,1.0,6-11 años,7.332587216187584,1,1,0,0
1,6.0,2.0,2.0,4.0,6.0,1.0,1528.3333740234375,0.0,8.0,7.0,1.0,6-11 años,7.332587216187584,1,1,0,0
1,16.0,1.0,2.0,4.0,6.0,1.0,233.24075317382812,3.0,1.0,8.0,1.0,15-16 años,5.456349446161511,1,1,0,0
1,14.0,2.0,2.0,4.0,6.0,1.0,233.24075317382812,3.0,1.0,8.0,1.0,12-14 años,5.456349446161511,1,1,0,0
1,11.0,2.0,2.0,4.0,6.0,1.0,233.24075317382812,1.0,1.0,8.0,1.0,6-11 años,5.456349446161511,1,1,0,0
1,7.0,2.0,2.0,4.0,6.0,1.0,233.24075317382812,1.0,1.0,8.0,1.0,6-11 años,5.456349446161511,1,1,0,0
1,6.0,2.0,2.0,4.0,6.0,2.0,395.8333435058594,0.0,5.0,7.0,1.0,6-11 años,5.98351640289306,1,1,0,0
1,9.0,2.0,2.0,4.0,6.0,2.0,104.16667175292969,1.0,1.0,7.0,1.0,6-11 años,4.655546441676989,1,1,0,0
1,6.0,2.0,2.0,4.0,6.0,2.0,104.16667175292969,0.0,1.0,7.0,1.0,6-11 años,4.655546441676989,1,1,0,0
1,12.0,2.0,2.0,4.0,6.0,2.0,208.33334350585938,2.0,5.0,7.0,1.0,12-14 años,5.343927926394957,1,1,0,0
1,13.0,1.0,2.0,4.0,6.0,2.0,4175.0,3.0,5.0,7.0,1.0,12-14 años,8.337109129562474,1,1,0,0
1,10.0,1.0,2.0,4.0,6.0,2.0,759.1666870117188,1.0,8.0,8.0,1.0,6-11 años,6.633537734247581,1,1,0,0
1,16.0,2.0,2.0,4.0,6.0,1.0,1966.0,3.0,8.0,8.0,1.0,15-16 años,7.584264818389059,1,1,0,0
1,12.0,2.0,2.0,4.0,6.0,2.0,1966.0,1.0,8.0,8.0,1.0,12-14 años,7.584264818389059,1,1,0,0
1,19.0,1.0,2.0,4.0,2.0,1.0,468.388916015625,3.0,8.0,8.0,1.0,17-19 años,6.151431670048281,1,1,0,0
1,16.0,1.0,2.0,4.0,2.0,2.0,468.388916015625,3.0,8.0,8.0,1.0,15-16 años,6.151431670048281,1,1,0,0
1,11.0,2.0,2.0,4.0,2.0,1.0,468.388916015625,1.0,8.0,8.0,1.0,6-11 años,6.151431670048281,1,1,0,0
0,9.0,2.0,2.0,4.0,2.0,2.0,468.388916015625,0.0,8.0,8.0,1.0,6-11 años,6.151431670048281,1,1,0,1
1,13.0,2.0,2.0,4.0,2.0,2.0,394.2222595214844,2.0,8.0,8.0,1.0,12-14 años,5.979448288987649,1,1,0,0
1,12.0,2.0,2.0,4.0,6.0,2.0,394.2222595214844,1.0,8.0,8.0,1.0,12-14 años,5.979448288987649,1,1,0,0
1,9.0,2.0,2.0,4.0,2.0,2.0,394.2222595214844,1.0,8.0,8.0,1.0,6-11 años,5.979448288987649,1,1,0,0
1,15.0,1.0,2.0,4.0,2.0,1.0,766.09521484375,3.0,5.0,8.0,1.0,15-16 años,6.642610932963458,1,1,0,0
1,13.0,2.0,2.0,4.0,6.0,2.0,766.09521484375,1.0,5.0,8.0,1.0,12-14 años,6.642610932963458,1,1,0,0
1,10.0,2.0,2.0,4.0,2.0,2.0,766.09521484375,1.0,5.0,8.0,1.0,6-11 años,6.642610932963458,1,1,0,0
1,8.0,2.0,2.0,4.0,2.0,2.0,766.09521484375,1.0,5.0,8.0,1.0,6-11 años,6.642610932963458,1,1,0,0
1,12.0,1.0,2.0,4.0,6.0,2.0,487.1666564941406,2.0,1.0,7.0,1.0,12-14 años,6.190656856761455,1,1,0,0
1,13.0,2.0,2.0,4.0,6.0,2.0,222.9166717529297,3.0,5.0,7.0,1.0,12-14 años,5.411273981542473,1,1,0,0
1,12.0,1.0,2.0,4.0,6.0,2.0,222.9166717529297,1.0,5.0,7.0,1.0,12-14 años,5.411273981542473,1,1,0,0
1,9.0,1.0,2.0,4.0,6.0,2.0,193.50001525878906,1.0,5.0,8.0,1.0,6-11 años,5.270432241509855,1,1,0,0
1,7.0,2.0,2.0,4.0,6.0,2.0,193.50001525878906,1.0,5.0,8.0,1.0,6-11 años,5.270432241509855,1,1,0,0
1,16.0,2.0,2.0,4.0,6.0,2.0,1067.1112060546875,3.0,5.0,8.0,1.0,15-16 años,6.973647139618825,1,1,0,0
1,7.0,1.0,2.0,4.0,6.0,2.0,1067.1112060546875,1.0,5.0,8.0,1.0,6-11 años,6.973647139618825,1,1,0,0
0,17.0,1.0,2.0,4.0,6.0,2.0,1067.0833740234375,4.0,5.0,8.0,1.0,17-19 años,6.973621082038199,1,1,0,1
1,10.0,2.0,2.0,4.0,6.0,1.0,582.0,1.0,5.0,8.0,1.0,6-11 años,6.368187186350492,1,1,0,0
1,8.0,2.0,2.0,4.0,6.0,1.0,582.0,1.0,5.0,8.0,1.0,6-11 años,6.368187186350492,1,1,0,0
1,10.0,1.0,2.0,4.0,6.0,1.0,236.6666717529297,1.0,5.0,8.0,1.0,6-11 años,5.470869153147012,1,1,0,0
1,11.0,1.0,2.0,4.0,6.0,1.0,1850.0,1.0,3.0,8.0,1.0,6-11 años,7.523481312573497,1,1,0,0
1,11.0,1.0,2.0,4.0,6.0,1.0,1850.0,1.0,3.0,8.0,1.0,6-11 años,7.523481312573497,1,1,0,0
1,13.0,2.0,2.0,4.0,6.0,2.0,1615.0,1.0,3.0,7.0,1.0,12-14 años,7.38770923908104,1,1,0,0
1,7.0,2.0,2.0,4.0,6.0,2.0,1615.0,0.0,3.0,7.0,1.0,6-11 años,7.38770923908104,1,1,0,0
1,11.0,1.0,2.0,4.0,6.0,1.0,3060.0,1.0,3.0,7.0,1.0,6-11 años,8.026496938945412,1,1,0,0
1,9.0,2.0,2.0,4.0,6.0,1.0,3060.0,1.0,3.0,7.0,1.0,6-11 años,8.026496938945412,1,1,0,0
1,8.0,1.0,2.0,4.0,6.0,1.0,3060.0,1.0,3.0,7.0,1.0,6-11 años,8.026496938945412,1,1,0,0
1,13.0,2.0,2.0,4.0,6.0,2.0,1440.0,3.0,3.0,2.0,1.0,12-14 años,7.273092595999522,1,1,1,0
1,11.0,2.0,2.0,4.0,6.0,2.0,1440.0,1.0,3.0,2.0,1.0,6-11 años,7.273092595999522,1,1,1,0
1,9.0,2.0,2.0,4.0,6.0,2.0,1366.6666259765625,1.0,3.0,7.0,1.0,6-11 años,7.220861374022598,1,1,0,0
1,13.0,1.0,2.0,4.0,6.0,2.0,2114.28564453125,1.0,3.0,7.0,1.0,12-14 años,7.656945138877026,1,1,0,0
1,11.0,1.0,2.0,4.0,6.0,2.0,2114.28564453125,1.0,3.0,7.0,1.0,6-11 años,7.656945138877026,1,1,0,0
1,8.0,2.0,2.0,4.0,6.0,2.0,2114.28564453125,1.0,3.0,7.0,1.0,6-11 años,7.656945138877026,1,1,0,0
1,6.0,2.0,2.0,4.0,6.0,2.0,2114.28564453125,0.0,3.0,7.0,1.0,6-11 años,7.656945138877026,1,1,0,0
1,10.0,1.0,2.0,4.0,6.0,2.0,743.3333740234375,1.0,3.0,7.0,1.0,6-11 años,6.612489017838555,1,1,0,0
1,9.0,2.0,2.0,4.0,6.0,2.0,743.3333740234375,1.0,3.0,7.0,1.0,6-11 años,6.612489017838555,1,1,0,0
1,11.0,1.0,2.0,4.0,6.0,2.0,1460.0,1.0,3.0,7.0,1.0,6-11 años,7.2868764117507,1,1,0,0
1,10.0,2.0,2.0,4.0,6.0,2.0,1460.0,1.0,3.0,7.0,1.0,6-11 años,7.2868764117507,1,1,0,0
1,6.0,1.0,2.0,4.0,6.0,2.0,1460.0,0.0,3.0,7.0,1.0,6-11 años,7.2868764117507,1,1,0,0
1,13.0,1.0,2.0,4.0,6.0,2.0,960.0,3.0,3.0,7.0,1.0,12-14 años,6.8679744089702925,1,1,0,0
1,10.0,2.0,2.0,4.0,6.0,2.0,960.0,1.0,3.0,7.0,1.0,6-11 años,6.8679744089702925,1,1,0,0
1,7.0,2.0,2.0,4.0,6.0,2.0,960.0,1.0,3.0,7.0,1.0,6-11 años,6.8679744089702925,1,1,0,0
1,14.0,2.0,1.0,5.0,27.0,2.0,646.1904907226562,3.0,1.0,1.0,1.0,12-14 años,6.472640672686179,0,1,1,0
1,13.0,1.0,1.0,5.0,27.0,2.0,646.1904907226562,2.0,1.0,1.0,1.0,12-14 años,6.472640672686179,0,1,1,0
1,11.0,1.0,1.0,5.0,6.0,2.0,646.1904907226562,1.0,1.0,1.0,1.0,6-11 años,6.472640672686179,0,1,1,0
1,9.0,1.0,1.0,5.0,27.0,2.0,646.1904907226562,1.0,1.0,1.0,1.0,6-11 años,6.472640672686179,0,1,1,0
1,7.0,2.0,1.0,5.0,27.0,2.0,1315.25,1.0,8.0,1.0,1.0,6-11 años,7.182542063448185,0,1,1,0
1,6.0,1.0,1.0,5.0,6.0,2.0,2290.75,0.0,5.0,1.0,1.0,6-11 años,7.737070996841885,0,1,1,0
0,17.0,1.0,1.0,5.0,6.0,1.0,1750.5369873046875,3.0,8.0,1.0,1.0,17-19 años,7.468248959916533,0,1,1,1
1,15.0,1.0,1.0,5.0,6.0,1.0,1750.5369873046875,2.0,8.0,1.0,1.0,15-16 años,7.468248959916533,0,1,1,0
1,10.0,1.0,1.0,5.0,6.0,1.0,1750.5369873046875,1.0,8.0,1.0,1.0,6-11 años,7.468248959916533,0,1,1,0
0,16.0,2.0,1.0,5.0,6.0,1.0,1750.5369873046875,3.0,8.0,1.0,1.0,15-16 años,7.468248959916533,0,1,1,1
1,14.0,1.0,1.0,5.0,6.0,1.0,1315.0,3.0,8.0,1.0,1.0,12-14 años,7.182352111885263,0,1,1,0
1,12.0,1.0,1.0,5.0,6.0,1.0,1315.0,2.0,8.0,1.0,1.0,12-14 años,7.182352111885263,0,1,1,0
1,10.0,2.0,1.0,5.0,6.0,2.0,709.5,1.0,5.0,2.0,1.0,6-11 años,6.565968947537155,0,1,1,0
0,19.0,1.0,1.0,5.0,27.0,1.0,4414.45458984375,3.0,5.0,2.0,1.0,17-19 años,8.392866072594565,0,1,1,1
1,17.0,2.0,1.0,5.0,27.0,1.0,4414.45458984375,3.0,5.0,2.0,1.0,17-19 años,8.392866072594565,0,1,1,0
1,14.0,1.0,1.0,5.0,6.0,2.0,4414.45458984375,3.0,5.0,2.0,1.0,12-14 años,8.392866072594565,0,1,1,0
1,12.0,2.0,1.0,5.0,6.0,2.0,4414.45458984375,1.0,5.0,2.0,1.0,12-14 años,8.392866072594565,0,1,1,0
1,19.0,2.0,1.0,5.0,6.0,2.0,2329.738037109375,3.0,5.0,1.0,1.0,17-19 años,7.753940250527945,0,1,1,0
1,16.0,2.0,1.0,5.0,6.0,2.0,2329.738037109375,3.0,5.0,1.0,1.0,15-16 años,7.753940250527945,0,1,1,0
1,11.0,2.0,1.0,5.0,6.0,2.0,2329.738037109375,1.0,5.0,1.0,1.0,6-11 años,7.753940250527945,0,1,1,0
1,9.0,2.0,1.0,5.0,6.0,2.0,2329.738037109375,1.0,5.0,1.0,1.0,6-11 años,7.753940250527945,0,1,1,0
0,19.0,1.0,1.0,5.0,6.0,2.0,2329.738037109375,4.0,5.0,1.0,1.0,17-19 años,7.753940250527945,0,1,1,1
1,19.0,2.0,1.0,5.0,6.0,1.0,1564.927734375,4.0,5.0,1.0,1.0,17-19 años,7.356233728854415,0,1,1,0
1,16.0,1.0,1.0,5.0,6.0,1.0,1564.927734375,3.0,5.0,1.0,1.0,15-16 años,7.356233728854415,0,1,1,0
1,7.0,1.0,1.0,5.0,6.0,1.0,1564.927734375,1.0,5.0,1.0,1.0,6-11 años,7.356233728854415,0,1,1,0
1,13.0,1.0,1.0,5.0,6.0,2.0,1791.85546875,2.0,5.0,1.0,1.0,12-14 años,7.49156486173924,0,1,1,0
1,6.0,1.0,1.0,5.0,6.0,2.0,945.2083129882812,0.0,8.0,1.0,1.0,6-11 años,6.852462748815061,0,1,1,0
1,11.0,2.0,1.0,5.0,6.0,2.0,973.0,1.0,8.0,1.0,1.0,6-11 años,6.881411303642535,0,1,1,0
1,18.0,2.0,1.0,5.0,6.0,2.0,714.6666259765625,3.0,6.0,2.0,1.0,17-19 años,6.573214452354446,0,1,1,0
0,17.0,1.0,1.0,5.0,6.0,2.0,714.6666259765625,3.0,6.0,2.0,1.0,17-19 años,6.573214452354446,0,1,1,1
1,13.0,2.0,1.0,5.0,6.0,2.0,714.6666259765625,1.0,6.0,2.0,1.0,12-14 años,6.573214452354446,0,1,1,0
1,9.0,1.0,1.0,5.0,6.0,2.0,1412.2667236328125,1.0,5.0,2.0,1.0,6-11 años,7.253659128942179,0,1,1,0
1,17.0,1.0,1.0,5.0,6.0,2.0,1387.0833740234375,3.0,5.0,2.0,1.0,17-19 años,7.235679207002984,0,1,1,0
1,15.0,2.0,1.0,5.0,6.0,2.0,2765.583251953125,3.0,8.0,1.0,1.0,15-16 años,7.9253683547656015,0,1,1,0
1,16.0,2.0,1.0,5.0,6.0,2.0,2550.0,3.0,8.0,1.0,1.0,15-16 años,7.844240718141811,0,1,1,0
1,13.0,1.0,1.0,5.0,6.0,2.0,1748.2291259765625,2.0,8.0,1.0,1.0,12-14 años,7.466930470427215,0,1,1,0
1,13.0,2.0,1.0,5.0,6.0,2.0,1499.7916259765625,3.0,5.0,1.0,1.0,12-14 años,7.313747998529945,0,1,1,0
1,12.0,1.0,1.0,5.0,6.0,2.0,1499.7916259765625,2.0,5.0,1.0,1.0,12-14 años,7.313747998529945,0,1,1,0
1,6.0,1.0,1.0,5.0,6.0,2.0,1499.7916259765625,0.0,5.0,1.0,1.0,6-11 años,7.313747998529945,0,1,1,0
1,17.0,2.0,1.0,5.0,6.0,1.0,754.870849609375,3.0,8.0,1.0,1.0,17-19 años,6.627870527735736,0,1,1,0
1,15.0,2.0,1.0,5.0,6.0,1.0,754.870849609375,3.0,8.0,1.0,1.0,15-16 años,6.627870527735736,0,1,1,0
1,8.0,2.0,1.0,5.0,6.0,2.0,521.125,1.0,5.0,2.0,1.0,6-11 años,6.2579070228173395,0,1,1,0
1,13.0,2.0,1.0,5.0,6.0,2.0,1858.8890380859375,3.0,5.0,1.0,1.0,12-14 años,7.528272107984656,0,1,1,0
1,10.0,2.0,1.0,5.0,6.0,2.0,1858.8890380859375,1.0,5.0,1.0,1.0,6-11 años,7.528272107984656,0,1,1,0
1,8.0,2.0,1.0,5.0,6.0,2.0,1858.8890380859375,1.0,5.0,1.0,1.0,6-11 años,7.528272107984656,0,1,1,0
1,10.0,2.0,1.0,5.0,6.0,2.0,950.0,1.0,8.0,1.0,1.0,6-11 años,6.85751406254539,0,1,1,0
1,6.0,1.0,1.0,5.0,6.0,2.0,950.0,0.0,8.0,1.0,1.0,6-11 años,6.85751406254539,0,1,1,0
1,7.0,2.0,1.0,5.0,6.0,2.0,1770.833251953125,1.0,8.0,1.0,1.0,6-11 años,7.479770025130604,0,1,1,0
1,8.0,2.0,1.0,5.0,6.0,2.0,595.8333740234375,1.0,8.0,2.0,1.0,6-11 años,6.391637968947037,0,1,1,0
1,6.0,2.0,1.0,5.0,6.0,2.0,595.8333740234375,0.0,8.0,2.0,1.0,6-11 años,6.391637968947037,0,1,1,0
1,12.0,2.0,1.0,5.0,6.0,2.0,595.8333740234375,1.0,8.0,2.0,1.0,12-14 años,6.391637968947037,0,1,1,0
1,18.0,2.0,1.0,5.0,6.0,2.0,1729.642822265625,3.0,6.0,2.0,1.0,17-19 años,7.456248192039409,0,1,1,0
1,11.0,2.0,1.0,5.0,6.0,2.0,1729.642822265625,1.0,6.0,2.0,1.0,6-11 años,7.456248192039409,0,1,1,0
1,7.0,1.0,1.0,5.0,6.0,2.0,1729.642822265625,0.0,6.0,2.0,1.0,6-11 años,7.456248192039409,0,1,1,0
1,15.0,1.0,1.0,5.0,6.0,2.0,1941.3668212890625,3.0,5.0,2.0,1.0,15-16 años,7.571662519422475,0,1,1,0
1,12.0,2.0,1.0,5.0,6.0,2.0,1941.3668212890625,1.0,5.0,2.0,1.0,12-14 años,7.571662519422475,0,1,1,0
1,6.0,1.0,1.0,5.0,6.0,2.0,1053.199951171875,0.0,5.0,1.0,1.0,6-11 años,6.9605374181034,0,1,1,0
1,11.0,2.0,1.0,5.0,6.0,2.0,2835.324951171875,1.0,8.0,1.0,1.0,6-11 años,7.950264461896275,0,1,1,0
1,7.0,1.0,1.0,5.0,6.0,2.0,2835.324951171875,1.0,8.0,1.0,1.0,6-11 años,7.950264461896275,0,1,1,0
1,10.0,2.0,1.0,5.0,6.0,2.0,980.5,1.0,5.0,1.0,1.0,6-11 años,6.889082013716516,0,1,1,0
1,18.0,2.0,1.0,5.0,6.0,1.0,437.1875,3.0,8.0,1.0,1.0,17-19 años,6.082646900967187,0,1,1,0
0,17.0,2.0,1.0,5.0,6.0,1.0,437.1875,3.0,8.0,1.0,1.0,17-19 años,6.082646900967187,0,1,1,1
1,14.0,1.0,1.0,5.0,6.0,1.0,437.1875,3.0,8.0,1.0,1.0,12-14 años,6.082646900967187,0,1,1,0
1,11.0,1.0,1.0,5.0,6.0,1.0,437.1875,1.0,8.0,1.0,1.0,6-11 años,6.082646900967187,0,1,1,0
1,9.0,1.0,1.0,5.0,6.0,1.0,437.1875,1.0,8.0,1.0,1.0,6-11 años,6.082646900967187,0,1,1,0
1,6.0,2.0,1.0,5.0,6.0,1.0,437.1875,0.0,8.0,1.0,1.0,6-11 años,6.082646900967187,0,1,1,0
1,16.0,1.0,1.0,5.0,6.0,1.0,1982.1666259765625,3.0,5.0,1.0,1.0,15-16 años,7.592450152209355,0,1,1,0
1,14.0,2.0,1.0,5.0,6.0,2.0,148.0,2.0,5.0,1.0,1.0,12-14 años,5.003946305945459,0,1,1,0
1,11.0,2.0,1.0,5.0,6.0,2.0,148.0,1.0,5.0,1.0,1.0,6-11 años,5.003946305945459,0,1,1,0
1,12.0,2.0,1.0,5.0,6.0,1.0,138.2916717529297,2.0,5.0,2.0,1.0,12-14 años,4.936570092587352,0,1,1,0
1,9.0,1.0,1.0,5.0,6.0,2.0,138.2916717529297,1.0,5.0,2.0,1.0,6-11 años,4.936570092587352,0,1,1,0
1,8.0,2.0,1.0,5.0,6.0,1.0,320.1944274902344,1.0,5.0,2.0,1.0,6-11 años,5.772046632887971,0,1,1,0
1,6.0,2.0,1.0,5.0,6.0,2.0,320.1944274902344,0.0,5.0,2.0,1.0,6-11 años,5.772046632887971,0,1,1,0
1,18.0,2.0,1.0,5.0,6.0,2.0,1998.699951171875,3.0,5.0,2.0,1.0,17-19 años,7.600752423873232,0,1,1,0
1,16.0,1.0,1.0,5.0,6.0,2.0,1998.699951171875,3.0,5.0,2.0,1.0,15-16 años,7.600752423873232,0,1,1,0
1,14.0,2.0,1.0,5.0,6.0,2.0,2741.25,2.0,5.0,2.0,1.0,12-14 años,7.9165340302914435,0,1,1,0
1,19.0,2.0,1.0,5.0,6.0,2.0,694.4444580078125,3.0,5.0,1.0,1.0,17-19 años,6.544551149091648,0,1,1,0
1,17.0,2.0,1.0,5.0,6.0,2.0,694.4444580078125,3.0,5.0,1.0,1.0,17-19 años,6.544551149091648,0,1,1,0
1,11.0,2.0,1.0,5.0,6.0,2.0,694.4444580078125,1.0,5.0,1.0,1.0,6-11 años,6.544551149091648,0,1,1,0
1,9.0,2.0,1.0,5.0,6.0,2.0,694.4444580078125,1.0,5.0,1.0,1.0,6-11 años,6.544551149091648,0,1,1,0
1,8.0,1.0,1.0,5.0,6.0,2.0,694.4444580078125,1.0,5.0,1.0,1.0,6-11 años,6.544551149091648,0,1,1,0
1,13.0,2.0,1.0,5.0,6.0,2.0,1437.25,3.0,5.0,1.0,1.0,12-14 años,7.271182375743403,0,1,1,0
1,11.0,2.0,1.0,5.0,6.0,2.0,1437.25,1.0,5.0,1.0,1.0,6-11 años,7.271182375743403,0,1,1,0
1,11.0,1.0,1.0,5.0,6.0,2.0,622.0499877929688,1.0,5.0,1.0,1.0,6-11 años,6.434626752796498,0,1,1,0
1,7.0,2.0,1.0,5.0,6.0,2.0,622.0499877929688,1.0,5.0,1.0,1.0,6-11 años,6.434626752796498,0,1,1,0
0,17.0,2.0,1.0,5.0,6.0,1.0,162.2291717529297,3.0,8.0,1.0,1.0,17-19 años,5.095155175042488,0,1,1,1
1,16.0,1.0,1.0,5.0,6.0,1.0,162.2291717529297,3.0,8.0,1.0,1.0,15-16 años,5.095155175042488,0,1,1,0
1,15.0,2.0,1.0,5.0,6.0,1.0,162.2291717529297,3.0,8.0,1.0,1.0,15-16 años,5.095155175042488,0,1,1,0
1,10.0,1.0,1.0,5.0,6.0,1.0,162.2291717529297,1.0,8.0,1.0,1.0,6-11 años,5.095155175042488,0,1,1,0
1,8.0,1.0,1.0,5.0,6.0,1.0,162.2291717529297,1.0,8.0,1.0,1.0,6-11 años,5.095155175042488,0,1,1,0
1,6.0,2.0,1.0,5.0,6.0,2.0,1100.2083740234375,0.0,8.0,1.0,1.0,6-11 años,7.004163377692351,0,1,1,0
1,12.0,1.0,1.0,5.0,6.0,2.0,1713.8472900390625,2.0,8.0,2.0,1.0,12-14 años,7.447079311926412,0,1,1,0
1,10.0,1.0,1.0,5.0,6.0,2.0,1713.8472900390625,1.0,8.0,2.0,1.0,6-11 años,7.447079311926412,0,1,1,0
1,7.0,2.0,1.0,5.0,6.0,2.0,791.6666870117188,1.0,8.0,2.0,1.0,6-11 años,6.6754028142492094,0,1,1,0
1,6.0,2.0,1.0,5.0,6.0,2.0,791.6666870117188,0.0,8.0,2.0,1.0,6-11 años,6.6754028142492094,0,1,1,0
1,6.0,1.0,1.0,5.0,6.0,2.0,2610.888916015625,0.0,5.0,2.0,1.0,6-11 años,7.8678289611671675,0,1,1,0
1,19.0,2.0,1.0,5.0,6.0,2.0,2863.426513671875,4.0,5.0,2.0,1.0,17-19 años,7.960123439364166,0,1,1,0
1,11.0,2.0,1.0,5.0,6.0,2.0,2408.2666015625,1.0,5.0,2.0,1.0,6-11 años,7.787077665467228,0,1,1,0
1,10.0,2.0,1.0,5.0,6.0,2.0,941.5,1.0,8.0,1.0,1.0,6-11 años,6.848535919322166,0,1,1,0
1,19.0,1.0,1.0,5.0,6.0,2.0,714.4500122070312,5.0,5.0,2.0,1.0,17-19 años,6.572911732414776,0,1,1,0
1,17.0,2.0,1.0,5.0,6.0,2.0,714.4500122070312,3.0,5.0,2.0,1.0,17-19 años,6.572911732414776,0,1,1,0
1,15.0,2.0,1.0,5.0,6.0,2.0,714.4500122070312,3.0,5.0,2.0,1.0,15-16 años,6.572911732414776,0,1,1,0
1,16.0,1.0,1.0,5.0,6.0,2.0,4653.95849609375,3.0,2.0,1.0,1.0,15-16 años,8.445688273687264,0,1,1,0
1,17.0,1.0,1.0,5.0,6.0,2.0,2367.066650390625,3.0,8.0,1.0,1.0,17-19 años,7.769829141887622,0,1,1,0
1,11.0,1.0,1.0,5.0,6.0,2.0,1569.166748046875,1.0,8.0,1.0,1.0,6-11 años,7.358937101649637,0,1,1,0
1,9.0,1.0,1.0,5.0,6.0,2.0,1569.166748046875,1.0,8.0,1.0,1.0,6-11 años,7.358937101649637,0,1,1,0
1,19.0,1.0,1.0,5.0,6.0,2.0,1458.606689453125,3.0,8.0,2.0,1.0,17-19 años,7.2859222876246355,0,1,1,0
1,15.0,1.0,1.0,5.0,6.0,2.0,1458.606689453125,3.0,8.0,2.0,1.0,15-16 años,7.2859222876246355,0,1,1,0
1,13.0,1.0,1.0,5.0,6.0,2.0,1458.606689453125,3.0,8.0,2.0,1.0,12-14 años,7.2859222876246355,0,1,1,0
1,12.0,1.0,1.0,5.0,6.0,2.0,1458.606689453125,2.0,8.0,2.0,1.0,12-14 años,7.2859222876246355,0,1,1,0
1,16.0,1.0,1.0,5.0,6.0,2.0,2185.0,3.0,8.0,1.0,1.0,15-16 años,7.689828668736484,0,1,1,0
1,13.0,2.0,1.0,5.0,6.0,2.0,2185.0,3.0,8.0,1.0,1.0,12-14 años,7.689828668736484,0,1,1,0
1,11.0,1.0,1.0,5.0,6.0,2.0,2185.0,1.0,8.0,1.0,1.0,6-11 años,7.689828668736484,0,1,1,0
1,19.0,2.0,1.0,5.0,6.0,2.0,608.6666259765625,4.0,5.0,1.0,1.0,17-19 años,6.412912292981194,0,1,1,0
1,6.0,1.0,1.0,5.0,6.0,2.0,608.6666259765625,0.0,5.0,1.0,1.0,6-11 años,6.412912292981194,0,1,1,0
1,12.0,1.0,1.0,5.0,6.0,2.0,3185.0,2.0,5.0,1.0,1.0,12-14 años,8.066521490469993,0,1,1,0
1,8.0,2.0,1.0,5.0,6.0,2.0,3574.0,1.0,8.0,1.0,1.0,6-11 años,8.181720455128108,0,1,1,0
1,6.0,2.0,1.0,5.0,6.0,1.0,1346.6666259765625,0.0,8.0,1.0,1.0,6-11 años,7.2061299507796575,0,1,1,0
1,14.0,2.0,1.0,5.0,6.0,2.0,7909.0,3.0,8.0,1.0,1.0,12-14 años,8.9758830607617,0,1,1,0
1,9.0,1.0,1.0,5.0,6.0,2.0,8183.7001953125,1.0,8.0,1.0,1.0,6-11 años,9.010021860583691,0,1,1,0
1,16.0,1.0,1.0,5.0,6.0,2.0,1392.313232421875,3.0,5.0,1.0,1.0,15-16 años,7.239439810255152,0,1,1,0
1,10.0,1.0,1.0,5.0,6.0,2.0,1098.739990234375,1.0,8.0,1.0,1.0,6-11 años,7.002829058331872,0,1,1,0
1,7.0,2.0,1.0,5.0,6.0,2.0,1098.739990234375,0.0,8.0,1.0,1.0,6-11 años,7.002829058331872,0,1,1,0
1,6.0,1.0,1.0,5.0,6.0,2.0,2347.222412109375,0.0,8.0,1.0,1.0,6-11 años,7.761413900528971,0,1,1,0
1,7.0,1.0,1.0,5.0,6.0,1.0,1307.4749755859375,0.0,5.0,1.0,1.0,6-11 años,7.176617597282883,0,1,1,0
1,19.0,2.0,1.0,5.0,6.0,2.0,1214.1666259765625,5.0,8.0,1.0,1.0,17-19 años,7.102636487093171,0,1,1,0
1,10.0,1.0,1.0,5.0,6.0,2.0,1214.1666259765625,1.0,8.0,1.0,1.0,6-11 años,7.102636487093171,0,1,1,0
1,17.0,1.0,1.0,5.0,6.0,2.0,5157.1044921875,3.0,6.0,1.0,1.0,17-19 años,8.548324444512073,0,1,1,0
1,15.0,2.0,1.0,5.0,6.0,2.0,5157.1044921875,3.0,6.0,1.0,1.0,15-16 años,8.548324444512073,0,1,1,0
1,16.0,1.0,1.0,5.0,6.0,2.0,1118.6666259765625,3.0,5.0,2.0,1.0,15-16 años,7.020786264602917,0,1,1,0
1,18.0,1.0,1.0,5.0,6.0,2.0,3721.35009765625,4.0,8.0,1.0,1.0,17-19 años,8.222110494481049,0,1,1,0
